0.989999 48.1352 3 2.46205 14.6212 0 -2.57496
0.999999 48.2811 3 2.43586 14.5657 0 -2.66313
1.01 48.4265 3 2.40879 14.5107 0 -2.751
1.02 48.5713 3 2.38084 14.4559 0 -2.83856
1.03 48.7156 3 2.35202 14.4016 0 -2.92582
1.04 48.8594 3 2.32233 14.3475 0 -3.01277
1.05 49.0026 3 2.29177 14.2938 0 -3.09943
1.06 49.1452 3 2.26034 14.2404 0 -3.18579
1.07 49.2874 3 2.22805 14.1873 0 -3.27185
1.08 49.429 3 2.1949 14.1346 0 -3.35762
1.09 49.5701 3 2.1609 14.0821 0 -3.4431
1.1 49.7106 3 2.12604 14.03 0 -3.52829
1.11 49.8507 3 2.09034 13.9782 0 -3.61319
1.12 49.9902 3 2.05378 13.9266 0 -3.69781
1.13 50.1292 3 2.01638 13.8753 0 -3.78214
